cut_date,team,rating
2025/9/15,釀酒人,0.570250662
2025/9/15,金鶯,0.359918995
2025/9/15,雙城,0.454909181
2025/9/15,響尾蛇,0.328040187
2025/9/15,馬林魚,0.414126475
2025/9/20,光芒,0.612699789
2025/9/20,勇士,0.500225162
2025/9/20,國民,0.400559651
2025/9/20,大都會,0.463929116
2025/9/20,天使,0.513866084
2025/9/20,太空人,0.594380874
2025/9/20,守護者,0.507017121
2025/9/20,小熊,0.439414851
2025/9/20,巨人,0.629531294
2025/9/20,教士,0.505527343
2025/9/20,水手,0.55337906
2025/9/20,洋基,0.554385469
2025/9/20,海盜,0.377267475
2025/9/20,白襪,0.557801315
2025/9/20,皇家,0.461984774
2025/9/20,紅人,0.497700896
2025/9/20,紅襪,0.579900029
2025/9/20,紅雀,0.518913748
2025/9/20,老虎,0.482325411
2025/9/20,落磯,0.463129289
2025/9/20,藍鳥,0.586297704
2025/9/20,費城人,0.490874244
2025/9/20,遊騎兵,0.409404565
2025/9/20,運動家,0.559933727
2025/9/20,道奇,0.623807411
2025/9/20,釀酒人,0.567264497
2025/9/20,金鶯,0.356286454
2025/9/20,雙城,0.451490958
2025/9/20,響尾蛇,0.328792924
2025/9/20,馬林魚,0.411908768
2025/9/25,光芒,0.619333127
2025/9/25,勇士,0.496611796
2025/9/25,國民,0.402610898
2025/9/25,大都會,0.454587272
2025/9/25,天使,0.508632492
2025/9/25,太空人,0.597006475
2025/9/25,守護者,0.504515786
2025/9/25,小熊,0.428190585
2025/9/25,巨人,0.629459069
2025/9/25,教士,0.505003644
2025/9/25,水手,0.569740423
2025/9/25,洋基,0.566350431
2025/9/25,海盜,0.37173714
2025/9/25,白襪,0.559179523
2025/9/25,皇家,0.468996298
2025/9/25,紅人,0.492342993
2025/9/25,紅襪,0.584030789
2025/9/25,紅雀,0.53210289
2025/9/25,老虎,0.489000908
2025/9/25,落磯,0.458706833
2025/9/25,藍鳥,0.578410734
2025/9/25,費城人,0.493903108
2025/9/25,遊騎兵,0.404585269
2025/9/25,運動家,0.552616205
2025/9/25,道奇,0.622828827
2025/9/25,釀酒人,0.554259263
2025/9/25,金鶯,0.359168523
2025/9/25,雙城,0.46787228
2025/9/25,響尾蛇,0.323627968
2025/9/25,馬林魚,0.404588451
2025/9/30,光芒,0.624114698
2025/9/30,勇士,0.506278764
2025/9/30,國民,0.393621985
2025/9/30,大都會,0.44648185
2025/9/30,天使,0.50941996
2025/9/30,太空人,0.592351258
2025/9/30,守護者,0.50355474
2025/9/30,小熊,0.422112584
2025/9/30,巨人,0.63346799
2025/9/30,教士,0.492535647
2025/9/30,水手,0.578579491
2025/9/30,洋基,0.574356252
2025/9/30,海盜,0.370642207
2025/9/30,白襪,0.568154861
2025/9/30,皇家,0.474628036
2025/9/30,紅人,0.493332621
2025/9/30,紅襪,0.577467635
2025/9/30,紅雀,0.536041334
2025/9/30,老虎,0.482157342
2025/9/30,落磯,0.454863519
2025/9/30,藍鳥,0.585023198
2025/9/30,費城人,0.484440363
2025/9/30,遊騎兵,0.406624562
2025/9/30,運動家,0.552209971
2025/9/30,道奇,0.621674489
2025/9/30,釀酒人,0.557715998
2025/9/30,金鶯,0.363995065
2025/9/30,雙城,0.471432607
2025/9/30,響尾蛇,0.322811524
2025/9/30,馬林魚,0.399909447
